ID	Title	SortNum	PS	ProductNum	OldPriceEffective	OldPrice	OldPriceEB	OldPriceEBO	Price	PriceEB	PriceEBO	MU	LastUpdate	NewUpdate	NewUpdateEB	NewUpdateEBO	Effective	Comments	Vendor	Category	PUP	PMCompile	SellPriceOld	SKU	SellPrice	Attachments
794		250	61In-72In (open stringers)						$34.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$49.30	0
795		260	73In-84In (open stringers)						$37.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$53.65	0
796		270	85In-96In (open stringers)						$43.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$62.35	0
797		280	97In-108In (open stringers)						$47.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$68.15	0
798		290	109In-120In (open stringers)						$50.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$72.50	0
799		300	121In-132In (open stringers)						$53.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$76.85	0
800		310	133In-144In (open stringers)						$56.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$81.20	0
801		320	30In-36In (closed stringer)						$22.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$31.90	0
802		330	37In-48In (closed stringer)						$28.50			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$41.33	0
803		340	49In-60In (closed stringer)						$32.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$46.40	0
804		350	61In-72In (closed stringer)						$39.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$56.55	0
805		360	73In-84In (closed stringer)						$42.50			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$61.63	0
806		370	85In-96In (closed stringer)						$49.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$71.05	0
807		380	97In-108In (closed stringer)						$51.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$73.95	0
808		390	109In-120In (closed stringer)						$54.50			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$79.03	0
809		400	121In-132In (closed stringer)						$58.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$84.10	0
810		410	133In-144In (closed stringer)						$61.50			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$89.18	0
811		10	52 mil vinyl decking						$5.00			1.45	2014-01-15						SunGuard Alberta		No	No			$7.25	0
812		20	68 mil solid color vinyl decking						$6.00			1.45	2014-01-15						SunGuard Alberta		No	No			$8.70	0
813		30	68 mil vinyl decking						$7.50			1.45	2014-01-15						SunGuard Alberta		No	No			$10.88	0
814		40	wrap wood post w/ vinyl						$25.00			1.45	2014-01-15						SunGuard Alberta		No	No			$36.25	0
815		50	Gas line flashing						$25.00			1.45	2014-01-15						SunGuard Alberta		No	No			$36.25	0
816		60	4ft vinyl stair tread						$100.00			1.45	2014-01-15						SunGuard Alberta		No	No			$145.00	0
817		70	additional ft of vinyl stair tread						$25.00			1.45	2014-01-15						SunGuard Alberta		No	No			$36.25	0
818		80	Prefab steel riser (7.5In rise)						$16.00			1.45	2014-01-15					Per Tread >>Cost per pair of stringers	SunGuard Alberta		No	No			$23.20	0
819		90	42mm Aqualine (exact ft.)						$5.00			1.45	2014-01-15						SunGuard Alberta		No	No			$7.25	0
820		100	60 mm Duradeck (exact ft.)						$7.50			1.45	2014-01-15						SunGuard Alberta		No	No			$10.88	0
821		10	Duradeck for treads (In ft)						$14.50			1.45	2014-01-15					Cost per In ft of tread	South Side Ornamental		No	No			$21.03	0
822		20	52 mil DekSmart						$6.50			1.45	2014-01-15						South Side Ornamental		No	No			$9.43	0
823		30	68 mil Deksmart						$8.75			1.45	2014-01-15						South Side Ornamental		No	No			$12.69	0
824		40	Aluminum rail (pickets) straight						$36.00			1.45	2014-01-15						South Side Ornamental		No	No			$52.20	0
825		50	Aluminum rail (pickets) stair						$46.00			1.45	2014-01-15						South Side Ornamental		No	No			$66.70	0
826		60	Aluminum rail (cascades design) straight						$42.00			1.45	2014-01-15						South Side Ornamental		No	No			$60.90	0
827		70	Aluminum (cascades design) stair						$51.00			1.45	2014-01-15						South Side Ornamental		No	No			$73.95	0
828		80	Glass rail (straight)						$46.00			1.45	2014-01-15						South Side Ornamental		No	No			$66.70	0
829		90	Glass rail (stairs)						$56.00			1.45	2014-01-15						South Side Ornamental		No	No			$81.20	0
830		100	Tinted glass (extra)						$5.00			1.45	2014-01-15						South Side Ornamental		No	No			$7.25	0
831		110	Steel risers (plus wood)						$48.00			1.45	2014-01-15					PER RISER>>Cost for pair of stringers>>USE FOR STAIRS OVER 6 RISE	South Side Ornamental		No	No			$69.60	0
832		120	5ft Circular stair case						$6,800.00			1.45	2014-01-15						South Side Ornamental		No	No			$9,860.00	0
833		130	6ft circular stair case						$7,800.00			1.45	2014-01-15						South Side Ornamental		No	No			$11,310.00	0
834		140	8In x 8ft aluminum column						$139.00			1.45	2014-01-15						South Side Ornamental		No	No			$201.55	0
835		150	8In x 9Ft aluminum column						$159.00			1.45	2014-01-15						South Side Ornamental		No	No			$230.55	0
836		160	8In x 10ft aluminum column						$159.00			1.45	2014-01-15						South Side Ornamental		No	No			$230.55	0
837		170	8In x 12ft aluminum column						$219.00			1.45	2014-01-15						South Side Ornamental		No	No			$317.55	0
838		180	Touch up paint-Columns						$8.80			1.45	2014-01-15						South Side Ornamental		No	No			$12.76	0
839		190	Labour to install aluminum column						$50.00			1.45	2014-01-15						South Side Ornamental		No	No			$72.50	0
840		200	Iron Trellis for downspout						$200.00			1.45	2014-01-15					Powder coated	South Side Ornamental		No	No			$290.00	0
841		10	Parging (0In-36In)						$415.00			1.45	2014-01-15						GR Plaster Ltd		No	No			$601.75	0
842		20	Parging (bi-level-walk)						$525.00			1.45	2014-01-15						GR Plaster Ltd		No	No			$761.25	0
843		30	Lath and Parging ICF basement						$1,800.00			1.45	2014-01-15						GR Plaster Ltd		No	No			$2,610.00	0
844		10	Vinyl siding						$2.63			1.45	2014-01-15					Per Sq.Ft	Grey Bear Renovating		No	No			$3.81	0
845		20	Premium color upcharge (pebble clay, cypress)						$0.26			1.45	2014-01-15					Per Sq.Ft	Grey Bear Renovating		No	No			$0.38	0
846		30	Vinyl siding (Mitten Premium ACT color)						$3.31			1.45	2014-01-15					Per Sq.Ft	Grey Bear Renovating		No	No			$4.80	0
847		40	Vinyl siding (mitten D6 Insulplank)						$3.95			1.45	2014-01-15					Per Sq.Ft	Grey Bear Renovating		No	No			$5.73	0
848		50	Vinyl siding fudge factor						$2.61			1.45	2014-01-15					Per Sq.Ft	Grey Bear Renovating		No	No			$3.78	0
849		60	Alu. Soffit						$2.55			1.45	2014-01-15					Per Sq.Ft	Grey Bear Renovating		No	No			$3.70	0
850		70	Soffit fudge factor						$2.55			1.45	2014-01-15					Per Sq.Ft	Grey Bear Renovating		No	No			$3.70	0
851		80	Alu. Fascia (6In)						$1.76			1.45	2014-01-15					Per Lineal Ft.	Grey Bear Renovating		No	No			$2.55	0
852		90	Alu. Fascia (8In)						$2.02			1.45	2014-01-15					Per Lineal Ft.	Grey Bear Renovating		No	No			$2.93	0
853		100	Alu. Fascia (10In)						$2.33			1.45	2014-01-15					Per Lineal Ft.	Grey Bear Renovating		No	No			$3.38	0
854		110	Nailite vinyl roughsawn cedar						$9.81			1.45	2014-01-15					Per Sq.Ft	Grey Bear Renovating		No	No			$14.22	0
855		120	18In alu. Louvres						$61.27			1.45	2014-01-15					Each @	Grey Bear Renovating		No	No			$88.84	0
856		130	24In alu. Louvres						$107.26			1.45	2014-01-15					Each @	Grey Bear Renovating		No	No			$155.53	0
857		140	36In 1/2 round						$107.26			1.45	2014-01-15					Each @	Grey Bear Renovating		No	No			$155.53	0
858		150	48In 1/2 round						$191.54			1.45	2014-01-15					Each @	Grey Bear Renovating		No	No			$277.73	0
859		160	18In vinyl flutted column (1 face)						$62.76			1.45	2014-01-15					Each @	Grey Bear Renovating		No	No			$91.00	0
860		170	Custom clad window trim						$111.86			1.45	2014-01-15					Each @	Grey Bear Renovating		No	No			$162.20	0
861		180	Shutters						$10.90			1.45	2014-01-15					Per lineal ft. (Multiply window height x2 for each side)	Grey Bear Renovating		No	No			$15.81	0
862		190	6In vinyl corner						$0.77			1.45	2014-01-15					Per lineal ft./10 Ft Lengths	Grey Bear Renovating		No	No			$1.12	0
863		200	Aluminum corners (6in)						$4.61			1.45	2014-01-15					Per Lineal Ft.	Grey Bear Renovating		No	No			$6.68	0
864		210	Clad garage doors						$145.94			1.45	2014-01-15					Each @	Grey Bear Renovating		No	No			$211.61	0
865		220	Clad garage door with 2x6 trim						$275.83			1.45	2014-01-15					each @	Grey Bear Renovating		No	No			$399.95	0
866		230	3 storey walkout						$288.75			1.45	2014-01-15					Each @	Grey Bear Renovating		No	No			$418.69	0
867		240	Tyvek wrap						$0.19			1.45	2014-01-15					Per Sq.Ft	Grey Bear Renovating		No	No			$0.28	0
868		250	Labour only to install rigid insulation						$0.50			1.45	2014-01-15					Per sq.ft	Grey Bear Renovating		No	No			$0.73	0
869		260	Electrical panel capping						$11.12			1.45	2014-01-15					Cost per job	Grey Bear Renovating		No	No			$16.12	0
870		270	Electrical panel prep/material						$13.99			1.45	2014-01-15					Cost per job-salvi cost	Grey Bear Renovating		No	No			$20.29	0
871		280	Waterproof membrane window						$7.95			1.45	2014-01-15						Grey Bear Renovating		No	No			$11.53	0
872		290	Eavestroughs 5In						$3.00			1.45	2014-01-15					Per Lineal Ft	Grey Bear Renovating		No	No			$4.35	0
873		300	Eavestroughs 4In						$3.00			1.45	2014-01-15					Per Lineal Ft	CW Eavestrough		No	No			$4.35	0
874		310	Premium color eavestroughs						$0.15			1.45	2014-01-15					Per Lineal Ft - royal sand, linen, royal clad	CW Eavestrough		No	No			$0.22	0
876		330	Corners						$2.55			1.45	2014-01-15					Each @	CW Eavestrough		No	No			$3.70	0
877		340	End Caps						$2.55			1.45	2014-01-15					Each @	CW Eavestrough		No	No			$3.70	0
878		350	Elbows						$2.55			1.45	2014-01-15					Each @	CW Eavestrough		No	No			$3.70	0
879		360	Downpipe						$2.55			1.45	2014-01-15					Per Lineal Ft	CW Eavestrough		No	No			$3.70	0
880		10	18In Heavy Cedar Shakes (Clark) (5 per square)						$29.00			1.45	2014-01-15						Enercon Roofing	Wood Shake	No	No			$42.05	0
881		20	#1 Cedar ridge cap (16.5Ft)						$39.50			1.45	2014-01-15						Enercon Roofing	Wood Shake	No	No			$57.28	0
882		30	#2 Undercourse 18In taper sawn shingles (50ft)						$13.00			1.45	2014-01-15						Enercon Roofing	Wood Shake	No	No			$18.85	0
883		40	18In stubbies felt per  roll (.77 per sqaure)						$9.75			1.45	2014-01-15						Enercon Roofing	Wood Shake	No	No			$14.14	0
884		50	ICO Metric Roof Felt (133Ft per roll WR)						$17.75			1.45	2014-01-15						Enercon Roofing	Wood Shake	No	No			$25.74	0
885		60	Nails per bundle of shakes, starter and ridge						$1.00			1.45	2014-01-15						Enercon Roofing	Wood Shake	No	No			$1.45	0
886		70	Step flashing (20Ft per package)						$16.25			1.45	2014-01-15						Enercon Roofing	Wood Shake	No	No			$23.56	0
888		220	Valley flashing (8Ft per)						$10.85			1.45	2014-01-15					Only required for wood shakes	Enercon Roofing	Flashing	No	No			$15.73	0
889		230	Backpan flashing (8ft per)						$10.85			1.45	2014-01-15					Curb mount skylights	Enercon Roofing	Flashing	No	No			$15.73	0
890		80	Skylight each						$20.00			1.45	2014-01-15						Enercon Roofing	Wood Shake	No	No			$29.00	0
891		90	Fireplace each						$15.00			1.45	2014-01-15						Enercon Roofing	Wood Shake	No	No			$21.75	0
894		100	Delivery Charge (per load)						$40.00			1.45	2014-01-15						Enercon Roofing	Wood Shake	No	No			$58.00	0
895		110	GAF-ELK Timberline HD Lifetime (33.5Ft/bundle)						$23.47			1.45	2014-01-15					The Ridge	Enercon Roofing	Asphalt Shingles	No	No			$34.03	0
896		120	IKO Cambridge Laminated (30 yr.) shingle (33ft/bundle)						$22.92			1.45	2014-01-15					Lakeland Ridge	Enercon Roofing	Asphalt Shingles	No	No			$33.23	0
897		130	IKO Marathon Ultra Ridge cap (30yr) 3 tab shingle (32ft/bundle)						$23.29			1.45	2014-01-15					Ridge cap for BP Harmony	Enercon Roofing	Asphalt Shingles	No	No			$33.77	0
898		140	Misc Starter grade shingles (Aristocrat slate)						$19.50			1.45	2014-01-15						Enercon Roofing	Asphalt Shingles	No	No			$28.28	0
899		240	Ice and water shield (44in x 61ft)						$64.13			1.45	2014-01-15						Enercon Roofing	Flashing	No	No			$92.99	0
900		250	IKO SBS deck base membrane (44in x 61Ft)						$53.06			1.45	2014-01-15					Use for everything. Valleys eaves ect…	Enercon Roofing	Flashing	No	No			$76.94	0
901		260	IKO Metric Roof Felt (133Ft per roll)						$27.67			1.45	2014-01-15					"36"" Wide, 400sqft of coverage per roll"	Enercon Roofing	Flashing	No	No			$40.12	0
902		190	Roof top delivery (per bundle)						$1.70			1.45	2014-01-15						Enercon Roofing	Delivery	No	No			$2.47	0
903		200	Steep roof pitch delivery upcharge						$1.60			1.45	2014-01-15					8/12 and up	Enercon Roofing	Delivery	No	No			$2.32	0
904		210	Delivery charge per load						$90.00			1.45	2014-01-15						Enercon Roofing	Delivery	No	No			$130.50	0
905		1	Nails & misc-roof						$50.00			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$72.50	0
906		150	Weather Pro 50 vent (weathered wood)						$11.98			1.45	2014-01-15					8 per house	Enercon Roofing	Venting	No	No			$17.37	0
907		160	Eternabond self adhesive membrane (4In x 50ft)						$43.95			1.45	2014-01-15					Stock order 84 rolls	Enercon Roofing	Flashing	No	No			$63.73	0
908		170	Step flashing (2 per ft.)						$0.79			1.45	2014-01-15					Number 210 Color Charcoal (4in x 4in x 9in)	Enercon Roofing	Flashing	No	No			$1.15	0
909		180	Base flashing (8ft length)						$6.05			1.45	2014-01-15					Number 210 Color Charcoal (4in x 4in x 8in)	Enercon Roofing	Flashing	No	No			$8.77	0
910		10	Labour for 4/12 roof						$15.50			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$22.48	0
911		20	Labour for 5/12 roof						$15.50			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$22.48	0
912		30	Labour for 6/12 roof						$16.50			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$23.93	0
913		40	Labour for 7/12 roof						$18.50			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$26.83	0
914		50	Labour for 8/12 roof						$22.00			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$31.90	0
915		60	Labour for 9/12 roof						$22.00			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$31.90	0
916		70	Labour for 10/12 roof						$24.00			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$34.80	0
917		80	Labour for 11/12 roof						$24.00			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$34.80	0
918		90	Labour for 12/12 roof						$24.00			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$34.80	0
919		100	Labour for Shingles						$16.50			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$23.93	0
920		110	Extra for laminated shingles						$2.00			1.45	2014-01-15						Derksen Skylight Roofing		No	No			$2.90	0
922		130	Paper entire roof						$24.00			1.45	2014-01-15					cost per roll	Derksen Skylight Roofing		No	No			$34.80	0
923		140	Load roof						$1.10			1.45	2014-01-15					cost per bundle	Derksen Skylight Roofing		No	No			$1.60	0
924		10	8x7 Thermacore-297 (Hard back)						$620.00			1.45	2014-01-15						Overhead Door Company		No	No			$899.00	0
925		20	8x8 Thermacore-297 (Hard back)						$655.00			1.45	2014-01-15						Overhead Door Company		No	No			$949.75	0
926		30	9x7 Thermacore-297 (Hard back)						$645.00			1.45	2014-01-15						Overhead Door Company		No	No			$935.25	0
927		40	9x8 Thermacore-297 (Hard back)						$685.00			1.45	2014-01-15						Overhead Door Company		No	No			$993.25	0
928		50	16x7 Thermacore-297 (Hard back)						$945.00			1.45	2014-01-15						Overhead Door Company		No	No			$1,370.25	0
929		60	16x8 Thermacore-297 (Hard back)						$1,175.00			1.45	2014-01-15						Overhead Door Company		No	No			$1,703.75	0
930		70	18x7 Thermacore-297 (Hard back)						$960.00			1.45	2014-01-15						Overhead Door Company		No	No			$1,392.00	0
931		80	18x8 Thermacore-297 (Hard back)						$1,265.00			1.45	2014-01-15						Overhead Door Company		No	No			$1,834.25	0
932		90	Operator-1 three button remote (2026 Legacy 800 CC)						$332.00			1.45	2014-01-15						Overhead Door Company		No	No			$481.40	0
933		100	Operator-2 three buttom remote (2026 Legacy 800 CC)						$347.00			1.45	2014-01-15						Overhead Door Company		No	No			$503.15	0
934		110	8ft Operator-1 three button remote (2026 Legacy 800 CC)						$347.00			1.45	2014-01-15						Overhead Door Company		No	No			$503.15	0
935		120	8ft Operator-2 three button remote (2026 Legacy 800 CC)(						$363.00			1.45	2014-01-15						Overhead Door Company		No	No			$526.35	0
936		130	Operator-1 three button remote (Standard Drive #1026)						$322.00			1.45	2014-01-15						Overhead Door Company		No	No			$466.90	0
937		140	Operator-2 three button remotes (Standard Drive, #1026)						$337.00			1.45	2014-01-15						Overhead Door Company		No	No			$488.65	0
938		150	8ft Operator-1 three button remote (Standard Drive, #1026)						$352.00			1.45	2014-01-15						Overhead Door Company		No	No			$510.40	0
939		160	Operator-1 control (Phantom, Model 777)						$450.00			1.45	2014-01-15						Overhead Door Company		No	No			$652.50	0
940		170	Operator-2 controld (Phantom, Model 777)						$465.00			1.45	2014-01-15						Overhead Door Company		No	No			$674.25	0
941		180	8Ft Operator-1 control (Phantom, Model 777)						$465.00			1.45	2014-01-15						Overhead Door Company		No	No			$674.25	0
942		190	8Ft Operator-2 controls (Phantom, Model 777)						$480.00			1.45	2014-01-15						Overhead Door Company		No	No			$696.00	0
943		200	Keyless entry						$43.00			1.45	2014-01-15						Overhead Door Company		No	No			$62.35	0
944		210	Extra transmitter						$23.00			1.45	2014-01-15						Overhead Door Company		No	No			$33.35	0
945		220	Two function transmitter						$31.00			1.45	2014-01-15						Overhead Door Company		No	No			$44.95	0
946		230	Custom paint for 16Ft door						$229.00			1.45	2014-01-15						Overhead Door Company		No	No			$332.05	0
947		240	Custom paint for 9Ft door						$153.00			1.45	2014-01-15						Overhead Door Company		No	No			$221.85	0
948		250	2Ft Stockton Panel (per section)						$40.00			1.45	2014-01-15						Overhead Door Company		No	No			$58.00	0
949		260	8Ft Stockton Panel (4 sections)						$160.00			1.45	2014-01-15						Overhead Door Company		No	No			$232.00	0
950		270	9Ft Stockton Panel (4 sections)						$160.00			1.45	2014-01-15						Overhead Door Company		No	No			$232.00	0
951		280	16Ft Stockton Panel (8 sections)						$320.00			1.45	2014-01-15						Overhead Door Company		No	No			$464.00	0
952		290	Low head room kit						$175.00			1.45	2014-01-15						Overhead Door Company		No	No			$253.75	0
953		300	Replacement Rubber Weather Stripping (ft)						$2.13			1.45	2014-01-15						Overhead Door Company		No	No			$3.09	0
954		1730	1 3/4In deck screws						$46.15			1.45	2014-01-15						Igloo Building Supplies	Fasteners	No	No			$66.92	0
955		1740	2 1/2In deck screws						$38.75			1.45	2014-01-15					Each @	Igloo Building Supplies	Fasteners	No	No			$56.19	0
956		1750	3 1/2In deck screws						$55.95			1.45	2014-01-15					Each @	Igloo Building Supplies	Fasteners	No	No			$81.13	0
